11,2,60,0,11,"softintr_init@448-459@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","softintr_init",448,459
28,8,181,0,40,"softintr_dispatch@467-507@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","softintr_dispatch",467,507
22,6,67,1,22,"ipl2si@510-532@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","ipl2si",510,532
16,2,104,3,17,"softintr_establish@540-557@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","softintr_establish",540,557
12,2,77,1,13,"softintr_disestablish@565-578@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","softintr_disestablish",565,578
12,2,75,1,12,"softintr_schedule@584-596@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","softintr_schedule",584,596
4,1,13,1,3,"intr_barrier@599-602@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","intr_barrier",599,602
5,2,30,1,4,"splraise@605-609@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","splraise",605,609
10,3,55,2,19,"splassert_check@613-632@sys/arch/alpha/alpha/interrupt.c","sys/arch/alpha/alpha/interrupt.c","splassert_check",613,632
11,4,80,2,11,"alpha_ipi_process@79-90@sys/arch/alpha/alpha/ipifuncs.c","sys/arch/alpha/alpha/ipifuncs.c","alpha_ipi_process",79,90
10,5,70,2,13,"alpha_send_ipi@96-109@sys/arch/alpha/alpha/ipifuncs.c","sys/arch/alpha/alpha/ipifuncs.c","alpha_send_ipi",96,109
15,3,80,1,16,"alpha_broadcast_ipi@115-131@sys/arch/alpha/alpha/ipifuncs.c","sys/arch/alpha/alpha/ipifuncs.c","alpha_broadcast_ipi",115,131
15,3,82,2,16,"alpha_multicast_ipi@137-153@sys/arch/alpha/alpha/ipifuncs.c","sys/arch/alpha/alpha/ipifuncs.c","alpha_multicast_ipi",137,153
7,1,36,2,8,"alpha_ipi_halt@156-164@sys/arch/alpha/alpha/ipifuncs.c","sys/arch/alpha/alpha/ipifuncs.c","alpha_ipi_halt",156,164
4,1,18,2,3,"alpha_ipi_imb@167-170@sys/arch/alpha/alpha/ipifuncs.c","sys/arch/alpha/alpha/ipifuncs.c","alpha_ipi_imb",167,170
4,2,19,2,5,"alpha_ipi_ast@173-178@sys/arch/alpha/alpha/ipifuncs.c","sys/arch/alpha/alpha/ipifuncs.c","alpha_ipi_ast",173,178
6,2,31,2,5,"alpha_ipi_synch_fpu@181-186@sys/arch/alpha/alpha/ipifuncs.c","sys/arch/alpha/alpha/ipifuncs.c","alpha_ipi_synch_fpu",181,186
6,2,31,2,5,"alpha_ipi_discard_fpu@189-194@sys/arch/alpha/alpha/ipifuncs.c","sys/arch/alpha/alpha/ipifuncs.c","alpha_ipi_discard_fpu",189,194
15,2,90,2,25,"alpha_ipi_pause@197-222@sys/arch/alpha/alpha/ipifuncs.c","sys/arch/alpha/alpha/ipifuncs.c","alpha_ipi_pause",197,222
19,1,73,3,20,"__cpu_cas@37-57@sys/arch/alpha/alpha/lock_machdep.c","sys/arch/alpha/alpha/lock_machdep.c","__cpu_cas",37,57
5,1,21,1,4,"__mp_lock_init@60-64@sys/arch/alpha/alpha/lock_machdep.c","sys/arch/alpha/alpha/lock_machdep.c","__mp_lock_init",60,64
14,6,76,1,18,"__mp_lock_spin@67-85@sys/arch/alpha/alpha/lock_machdep.c","sys/arch/alpha/alpha/lock_machdep.c","__mp_lock_spin",67,85
19,4,93,1,32,"__mp_lock@88-120@sys/arch/alpha/alpha/lock_machdep.c","sys/arch/alpha/alpha/lock_machdep.c","__mp_lock",88,120
15,4,73,1,18,"__mp_unlock@123-141@sys/arch/alpha/alpha/lock_machdep.c","sys/arch/alpha/alpha/lock_machdep.c","__mp_unlock",123,141
15,3,76,1,19,"__mp_release_all@144-163@sys/arch/alpha/alpha/lock_machdep.c","sys/arch/alpha/alpha/lock_machdep.c","__mp_release_all",144,163
10,3,52,1,13,"__mp_release_all_but_one@166-179@sys/arch/alpha/alpha/lock_machdep.c","sys/arch/alpha/alpha/lock_machdep.c","__mp_release_all_but_one",166,179
